date,time,number,temp,site,dss
2006-07-02,18:01:00,1,24,BP,10.7083333333333
2006-07-02,19:01:00,1,22,BP,10.7083333333333
2006-07-02,20:01:00,1,21.5,BP,10.7083333333333
2006-07-02,21:01:00,1,18,BP,10.7083333333333
2006-07-02,22:01:00,1,17.5,BP,10.7083333333333
2006-07-02,23:01:00,1,16.5,BP,10.7083333333333
2006-07-03,00:01:00,1,16.5,BP,11.7083333333333
2006-07-03,01:01:00,1,16,BP,11.7083333333333
2006-07-03,02:01:00,1,15.5,BP,11.7083333333333
2006-07-03,03:01:00,1,15,BP,11.7083333333333
2006-07-03,04:01:00,1,15,BP,11.7083333333333
2006-07-03,05:01:00,1,14.5,BP,11.7083333333333
2006-07-03,06:01:00,1,14.5,BP,11.7083333333333
2006-07-03,07:01:00,1,14.5,BP,11.7083333333333
2006-07-03,08:01:00,1,14.5,BP,11.7083333333333
2006-07-03,09:01:00,1,15,BP,11.7083333333333
2006-07-03,10:01:00,1,16.5,BP,11.7083333333333
2006-07-03,11:01:00,1,18,BP,11.7083333333333
2006-07-03,12:01:00,1,17.5,BP,11.7083333333333
2006-07-03,13:01:00,1,19,BP,11.7083333333333
2006-07-03,14:01:00,1,23,BP,11.7083333333333
2006-07-03,15:01:00,1,24,BP,11.7083333333333
2006-07-03,16:01:00,1,23,BP,11.7083333333333
2006-07-03,17:01:00,1,22,BP,11.7083333333333
2006-07-03,18:01:00,1,20,BP,11.7083333333333
2006-07-03,19:01:00,1,17.5,BP,11.7083333333333
2006-07-03,20:01:00,1,16.5,BP,11.7083333333333
2006-07-03,21:01:00,1,16,BP,11.7083333333333
2006-07-03,22:01:00,1,15,BP,11.7083333333333
2006-07-03,23:01:00,1,15,BP,11.7083333333333
2006-07-04,00:01:00,1,14.5,BP,12.7083333333333
2006-07-04,01:01:00,1,14,BP,12.7083333333333
2006-07-04,02:01:00,1,14,BP,12.7083333333333
2006-07-04,03:01:00,1,13.5,BP,12.7083333333333
2006-07-04,04:01:00,1,13.5,BP,12.7083333333333
2006-07-04,05:01:00,1,13,BP,12.7083333333333
2006-07-04,06:01:00,1,13,BP,12.7083333333333
2006-07-04,07:01:00,1,13,BP,12.7083333333333
2006-07-04,08:01:00,1,14,BP,12.7083333333333
2006-07-04,09:01:00,1,14,BP,12.7083333333333
2006-07-04,10:01:00,1,14.5,BP,12.7083333333333
2006-07-04,11:01:00,1,16,BP,12.7083333333333
2006-07-04,12:01:00,1,19,BP,12.7083333333333
2006-07-04,13:01:00,1,20,BP,12.7083333333333
2006-07-04,14:01:00,1,21,BP,12.7083333333333
2006-07-04,15:01:00,1,22,BP,12.7083333333333
2006-07-04,16:01:00,1,22.5,BP,12.7083333333333
2006-07-04,17:01:00,1,22,BP,12.7083333333333
2006-07-04,18:01:00,1,23,BP,12.7083333333333
2006-07-04,19:01:00,1,22,BP,12.7083333333333
2006-07-04,20:01:00,1,19.5,BP,12.7083333333333
2006-07-04,21:01:00,1,15.5,BP,12.7083333333333
2006-07-04,22:01:00,1,15,BP,12.7083333333333
2006-07-04,23:01:00,1,14.5,BP,12.7083333333333
2006-07-05,00:01:00,1,14.5,BP,13.7083333333333
2006-07-05,01:01:00,1,14,BP,13.7083333333333
2006-07-05,02:01:00,1,13.5,BP,13.7083333333333
2006-07-05,03:01:00,1,13,BP,13.7083333333333
2006-07-05,04:01:00,1,13,BP,13.7083333333333
2006-07-05,05:01:00,1,13,BP,13.7083333333333
2006-07-05,06:01:00,1,13,BP,13.7083333333333
2006-07-05,07:01:00,1,13,BP,13.7083333333333
2006-07-05,08:01:00,1,13.5,BP,13.7083333333333
2006-07-05,09:01:00,1,14,BP,13.7083333333333
2006-07-05,10:01:00,1,15.5,BP,13.7083333333333
2006-07-05,11:01:00,1,18.5,BP,13.7083333333333
2006-07-05,12:01:00,1,20,BP,13.7083333333333
2006-07-05,13:01:00,1,22.5,BP,13.7083333333333
2006-07-05,14:01:00,1,23,BP,13.7083333333333
2006-07-05,15:01:00,1,22,BP,13.7083333333333
2006-07-05,16:01:00,1,24.5,BP,13.7083333333333
2006-07-05,17:01:00,1,21.5,BP,13.7083333333333
2006-07-05,18:01:00,1,23,BP,13.7083333333333
2006-07-05,19:01:00,1,21,BP,13.7083333333333
2006-07-05,20:01:00,1,19.5,BP,13.7083333333333
2006-07-05,21:01:00,1,16.5,BP,13.7083333333333
2006-07-05,22:01:00,1,15.5,BP,13.7083333333333
2006-07-05,23:01:00,1,15,BP,13.7083333333333
2006-07-06,00:01:00,1,14.5,BP,14.7083333333333
2006-07-06,01:01:00,1,14.5,BP,14.7083333333333
2006-07-06,02:01:00,1,14,BP,14.7083333333333
2006-07-06,03:01:00,1,14,BP,14.7083333333333
2006-07-06,04:01:00,1,14,BP,14.7083333333333
2006-07-06,05:01:00,1,13.5,BP,14.7083333333333
2006-07-06,06:01:00,1,13.5,BP,14.7083333333333
2006-07-06,07:01:00,1,14,BP,14.7083333333333
2006-07-06,08:01:00,1,15.5,BP,14.7083333333333
2006-07-06,09:01:00,1,17,BP,14.7083333333333
2006-07-06,10:01:00,1,19,BP,14.7083333333333
2006-07-06,11:01:00,1,21,BP,14.7083333333333
2006-07-06,12:01:00,1,24,BP,14.7083333333333
2006-07-06,13:01:00,1,26.5,BP,14.7083333333333
2006-07-06,14:01:00,1,29.5,BP,14.7083333333333
2006-07-06,15:01:00,1,32.5,BP,14.7083333333333
2006-07-06,16:01:00,1,30,BP,14.7083333333333
2006-07-06,17:01:00,1,31,BP,14.7083333333333
2006-07-06,18:01:00,1,29,BP,14.7083333333333
2006-07-06,19:01:00,1,27.5,BP,14.7083333333333
2006-07-06,20:01:00,1,21,BP,14.7083333333333
2006-07-06,21:01:00,1,17,BP,14.7083333333333
2006-07-06,22:01:00,1,15.5,BP,14.7083333333333
2006-07-06,23:01:00,1,14,BP,14.7083333333333
2006-07-07,00:01:00,1,13,BP,15.7083333333333
2006-07-07,01:01:00,1,12.5,BP,15.7083333333333
2006-07-07,02:01:00,1,12,BP,15.7083333333333
2006-07-07,03:01:00,1,12,BP,15.7083333333333
2006-07-07,04:01:00,1,12,BP,15.7083333333333
2006-07-07,05:01:00,1,12,BP,15.7083333333333
2006-07-07,06:01:00,1,12,BP,15.7083333333333
2006-07-07,07:01:00,1,13,BP,15.7083333333333
2006-07-07,08:01:00,1,14.5,BP,15.7083333333333
2006-07-07,09:01:00,1,15.5,BP,15.7083333333333
2006-07-07,10:01:00,1,19,BP,15.7083333333333
2006-07-07,11:01:00,1,21,BP,15.7083333333333
2006-07-07,12:01:00,1,29,BP,15.7083333333333
2006-07-07,13:01:00,1,32.5,BP,15.7083333333333
2006-07-07,14:01:00,1,30.5,BP,15.7083333333333
2006-07-07,15:01:00,1,31.5,BP,15.7083333333333
2006-07-07,16:01:00,1,28.5,BP,15.7083333333333
2006-07-07,17:01:00,1,27.5,BP,15.7083333333333
2006-07-07,18:01:00,1,28,BP,15.7083333333333
2006-07-07,19:01:00,1,25.5,BP,15.7083333333333
2006-07-07,20:01:00,1,23,BP,15.7083333333333
2006-07-07,21:01:00,1,21,BP,15.7083333333333
2006-07-07,22:01:00,1,18,BP,15.7083333333333
2006-07-07,23:01:00,1,17,BP,15.7083333333333
2006-07-08,00:01:00,1,16.5,BP,16.7083333333333
2006-07-08,01:01:00,1,16,BP,16.7083333333333
2006-07-08,02:01:00,1,16,BP,16.7083333333333
2006-07-08,03:01:00,1,16,BP,16.7083333333333
2006-07-08,04:01:00,1,15.5,BP,16.7083333333333
2006-07-08,05:01:00,1,15.5,BP,16.7083333333333
2006-07-08,06:01:00,1,15.5,BP,16.7083333333333
2006-07-08,07:01:00,1,16.5,BP,16.7083333333333
2006-07-08,08:01:00,1,18,BP,16.7083333333333
2006-07-08,09:01:00,1,21.5,BP,16.7083333333333
2006-07-08,10:01:00,1,23,BP,16.7083333333333
2006-07-08,11:01:00,1,19.5,BP,16.7083333333333
2006-07-08,12:01:00,1,19,BP,16.7083333333333
2006-07-08,13:01:00,1,18,BP,16.7083333333333
2006-07-08,14:01:00,1,19.5,BP,16.7083333333333
2006-07-08,15:01:00,1,20.5,BP,16.7083333333333
2006-07-08,16:01:00,1,21.5,BP,16.7083333333333
2006-07-08,17:01:00,1,24,BP,16.7083333333333
2006-07-08,18:01:00,1,22.5,BP,16.7083333333333
2006-07-08,19:01:00,1,21,BP,16.7083333333333
2006-07-08,20:01:00,1,17,BP,16.7083333333333
2006-07-08,21:01:00,1,14.5,BP,16.7083333333333
2006-07-08,22:01:00,1,13.5,BP,16.7083333333333
2006-07-08,23:01:00,1,13.5,BP,16.7083333333333
2006-07-09,00:01:00,1,13,BP,17.7083333333333
2006-07-09,01:01:00,1,13,BP,17.7083333333333
2006-07-09,02:01:00,1,13,BP,17.7083333333333
2006-07-09,03:01:00,1,13,BP,17.7083333333333
2006-07-09,04:01:00,1,13.5,BP,17.7083333333333
2006-07-09,05:01:00,1,14,BP,17.7083333333333
2006-07-09,06:01:00,1,14,BP,17.7083333333333
2006-07-09,07:01:00,1,15,BP,17.7083333333333
2006-07-09,08:01:00,1,16,BP,17.7083333333333
2006-07-09,09:01:00,1,17.5,BP,17.7083333333333
2006-07-09,10:01:00,1,20,BP,17.7083333333333
2006-07-09,11:01:00,1,21,BP,17.7083333333333
2006-07-09,12:01:00,1,21,BP,17.7083333333333
2006-07-09,13:01:00,1,21,BP,17.7083333333333
2006-07-09,14:01:00,1,20.5,BP,17.7083333333333
2006-07-09,15:01:00,1,22,BP,17.7083333333333
2006-07-09,16:01:00,1,27.5,BP,17.7083333333333
2006-07-09,17:01:00,1,28,BP,17.7083333333333
2006-07-09,18:01:00,1,27,BP,17.7083333333333
2006-07-09,19:01:00,1,24.5,BP,17.7083333333333
2006-07-09,20:01:00,1,20.5,BP,17.7083333333333
2006-07-09,21:01:00,1,16.5,BP,17.7083333333333
2006-07-09,22:01:00,1,16,BP,17.7083333333333
2006-07-09,23:01:00,1,15.5,BP,17.7083333333333
2006-07-10,00:01:00,1,15.5,BP,18.7083333333333
2006-07-10,01:01:00,1,15,BP,18.7083333333333
2006-07-10,02:01:00,1,14.5,BP,18.7083333333333
2006-07-10,03:01:00,1,14,BP,18.7083333333333
2006-07-10,04:01:00,1,14,BP,18.7083333333333
2006-07-10,05:01:00,1,14,BP,18.7083333333333
2006-07-10,06:01:00,1,14,BP,18.7083333333333
2006-07-10,07:01:00,1,14,BP,18.7083333333333
2006-07-10,08:01:00,1,15.5,BP,18.7083333333333
2006-07-10,09:01:00,1,18,BP,18.7083333333333
2006-07-10,10:01:00,1,21,BP,18.7083333333333
2006-07-10,11:01:00,1,23.5,BP,18.7083333333333
2006-07-10,12:01:00,1,27,BP,18.7083333333333
2006-07-10,13:01:00,1,25,BP,18.7083333333333
2006-07-10,14:01:00,1,25,BP,18.7083333333333
2006-07-10,15:01:00,1,26,BP,18.7083333333333
2006-07-10,16:01:00,1,29.5,BP,18.7083333333333
2006-07-10,17:01:00,1,25,BP,18.7083333333333
2006-07-10,18:01:00,1,23,BP,18.7083333333333
2006-07-10,19:01:00,1,21,BP,18.7083333333333
2006-07-10,20:01:00,1,19,BP,18.7083333333333
2006-07-10,21:01:00,1,18,BP,18.7083333333333
2006-07-10,22:01:00,1,16,BP,18.7083333333333
2006-07-10,23:01:00,1,15,BP,18.7083333333333
2006-07-11,00:01:00,1,14,BP,19.7083333333333
2006-07-11,01:01:00,1,14,BP,19.7083333333333
2006-07-11,02:01:00,1,13.5,BP,19.7083333333333
2006-07-11,03:01:00,1,13.5,BP,19.7083333333333
2006-07-11,04:01:00,1,13.5,BP,19.7083333333333
2006-07-11,05:01:00,1,13,BP,19.7083333333333
2006-07-11,06:01:00,1,13,BP,19.7083333333333
2006-07-11,07:01:00,1,13,BP,19.7083333333333
2006-07-11,08:01:00,1,14.5,BP,19.7083333333333
2006-07-11,09:01:00,1,16.5,BP,19.7083333333333
2006-07-11,10:01:00,1,19.5,BP,19.7083333333333
2006-07-11,11:01:00,1,21,BP,19.7083333333333
2006-07-11,12:01:00,1,21.5,BP,19.7083333333333
2006-07-11,13:01:00,1,26.5,BP,19.7083333333333
2006-07-11,14:01:00,1,24.5,BP,19.7083333333333
2006-07-11,15:01:00,1,22,BP,19.7083333333333
2006-07-11,16:01:00,1,22.5,BP,19.7083333333333
2006-07-11,17:01:00,1,22,BP,19.7083333333333
2006-07-11,18:01:00,1,23,BP,19.7083333333333
2006-07-11,19:01:00,1,20.5,BP,19.7083333333333
2006-07-11,20:01:00,1,18,BP,19.7083333333333
2006-07-11,21:01:00,1,17.5,BP,19.7083333333333
2006-07-11,22:01:00,1,16,BP,19.7083333333333
2006-07-11,23:01:00,1,15.5,BP,19.7083333333333
2006-07-12,00:01:00,1,14.5,BP,20.7083333333333
2006-07-12,01:01:00,1,13.5,BP,20.7083333333333
2006-07-12,02:01:00,1,13,BP,20.7083333333333
2006-07-12,03:01:00,1,12.5,BP,20.7083333333333
2006-07-12,04:01:00,1,13,BP,20.7083333333333
2006-07-12,05:01:00,1,13,BP,20.7083333333333
2006-07-12,06:01:00,1,13,BP,20.7083333333333
2006-07-12,07:01:00,1,13.5,BP,20.7083333333333
2006-07-12,08:01:00,1,13.5,BP,20.7083333333333
2006-07-12,09:01:00,1,14,BP,20.7083333333333
2006-07-12,10:01:00,1,15,BP,20.7083333333333
2006-07-12,11:01:00,1,16,BP,20.7083333333333
2006-07-12,12:01:00,1,16,BP,20.7083333333333
2006-07-12,13:01:00,1,17,BP,20.7083333333333
2006-07-12,14:01:00,1,18,BP,20.7083333333333
2006-07-12,15:01:00,1,16,BP,20.7083333333333
2006-07-12,16:01:00,1,16,BP,20.7083333333333
2006-07-12,17:01:00,1,16.5,BP,20.7083333333333
2006-07-12,18:01:00,1,16,BP,20.7083333333333
2006-07-12,19:01:00,1,14,BP,20.7083333333333
2006-07-12,20:01:00,1,13.5,BP,20.7083333333333
2006-07-12,21:01:00,1,13.5,BP,20.7083333333333
2006-07-12,22:01:00,1,13,BP,20.7083333333333
2006-07-12,23:01:00,1,13,BP,20.7083333333333
2006-07-13,00:01:00,1,13.5,BP,21.7083333333333
2006-07-13,01:01:00,1,13.5,BP,21.7083333333333
2006-07-13,02:01:00,1,12.5,BP,21.7083333333333
2006-07-13,03:01:00,1,12,BP,21.7083333333333
2006-07-13,04:01:00,1,12,BP,21.7083333333333
2006-07-13,05:01:00,1,12,BP,21.7083333333333
2006-07-13,06:01:00,1,12,BP,21.7083333333333
2006-07-13,07:01:00,1,12,BP,21.7083333333333
2006-07-13,08:01:00,1,12.5,BP,21.7083333333333
2006-07-13,09:01:00,1,14,BP,21.7083333333333
2006-07-13,10:01:00,1,15,BP,21.7083333333333
2006-07-13,11:01:00,1,15,BP,21.7083333333333
2006-07-13,12:01:00,1,16.5,BP,21.7083333333333
2006-07-13,13:01:00,1,19.5,BP,21.7083333333333
2006-07-13,14:01:00,1,17.5,BP,21.7083333333333
2006-07-13,15:01:00,1,13.5,BP,21.7083333333333
2006-07-13,16:01:00,1,13,BP,21.7083333333333
2006-07-13,17:01:00,1,13.5,BP,21.7083333333333
2006-07-13,18:01:00,1,14.5,BP,21.7083333333333
2006-07-13,19:01:00,1,14,BP,21.7083333333333
2006-07-13,20:01:00,1,13.5,BP,21.7083333333333
2006-07-13,21:01:00,1,13,BP,21.7083333333333
2006-07-13,22:01:00,1,12.5,BP,21.7083333333333
2006-07-13,23:01:00,1,12.5,BP,21.7083333333333
2006-07-14,00:01:00,1,12.5,BP,22.7083333333333
2006-07-14,01:01:00,1,12,BP,22.7083333333333
2006-07-14,02:01:00,1,12,BP,22.7083333333333
2006-07-14,03:01:00,1,12,BP,22.7083333333333
2006-07-14,04:01:00,1,12,BP,22.7083333333333
2006-07-14,05:01:00,1,12,BP,22.7083333333333
2006-07-14,06:01:00,1,12,BP,22.7083333333333
2006-07-14,07:01:00,1,12.5,BP,22.7083333333333
2006-07-14,08:01:00,1,13,BP,22.7083333333333
2006-07-14,09:01:00,1,14,BP,22.7083333333333
2006-07-14,10:01:00,1,17.5,BP,22.7083333333333
2006-07-14,11:01:00,1,17.5,BP,22.7083333333333
2006-07-14,12:01:00,1,19.5,BP,22.7083333333333
2006-07-14,13:01:00,1,24,BP,22.7083333333333
2006-07-14,14:01:00,1,27,BP,22.7083333333333
2006-07-14,15:01:00,1,20,BP,22.7083333333333
2006-07-14,16:01:00,1,15,BP,22.7083333333333
2006-07-14,17:01:00,1,13.5,BP,22.7083333333333
2006-07-14,18:01:00,1,14.5,BP,22.7083333333333
2006-07-14,19:01:00,1,15.5,BP,22.7083333333333
2006-07-14,20:01:00,1,15,BP,22.7083333333333
2006-07-14,21:01:00,1,15,BP,22.7083333333333
2006-07-14,22:01:00,1,14,BP,22.7083333333333
2006-07-14,23:01:00,1,12.5,BP,22.7083333333333
2006-07-15,00:01:00,1,11.5,BP,23.7083333333333
2006-07-15,01:01:00,1,11.5,BP,23.7083333333333
2006-07-15,02:01:00,1,11.5,BP,23.7083333333333
2006-07-15,03:01:00,1,12.5,BP,23.7083333333333
2006-07-15,04:01:00,1,12.5,BP,23.7083333333333
2006-07-15,05:01:00,1,12,BP,23.7083333333333
2006-07-15,06:01:00,1,11,BP,23.7083333333333
2006-07-15,07:01:00,1,10.5,BP,23.7083333333333
2006-07-15,08:01:00,1,10.5,BP,23.7083333333333
2006-07-15,09:01:00,1,15,BP,23.7083333333333
2006-07-15,10:01:00,1,21,BP,23.7083333333333
2006-07-15,11:01:00,1,25.5,BP,23.7083333333333
2006-07-15,12:01:00,1,27.5,BP,23.7083333333333
2006-07-15,13:01:00,1,31.5,BP,23.7083333333333
2006-07-15,14:01:00,1,34,BP,23.7083333333333
2006-07-15,15:01:00,1,34.5,BP,23.7083333333333
2006-07-15,16:01:00,1,19.5,BP,23.7083333333333
2006-07-15,17:01:00,1,15.5,BP,23.7083333333333
2006-07-15,18:01:00,1,15,BP,23.7083333333333
2006-07-15,19:01:00,1,15.5,BP,23.7083333333333
2006-07-15,20:01:00,1,15.5,BP,23.7083333333333
2006-07-15,21:01:00,1,14,BP,23.7083333333333
2006-07-15,22:01:00,1,12.5,BP,23.7083333333333
2006-07-15,23:01:00,1,12,BP,23.7083333333333
2006-07-16,00:01:00,1,11.5,BP,24.7083333333333
2006-07-16,01:01:00,1,10.5,BP,24.7083333333333
2006-07-16,02:01:00,1,10,BP,24.7083333333333
2006-07-16,03:01:00,1,10.5,BP,24.7083333333333
2006-07-16,04:01:00,1,11.5,BP,24.7083333333333
2006-07-16,05:01:00,1,12,BP,24.7083333333333
2006-07-16,06:01:00,1,11,BP,24.7083333333333
2006-07-16,07:01:00,1,10.5,BP,24.7083333333333
2006-07-16,08:01:00,1,10.5,BP,24.7083333333333
2006-07-16,09:01:00,1,15,BP,24.7083333333333
2006-07-16,10:01:00,1,21,BP,24.7083333333333
2006-07-16,11:01:00,1,25,BP,24.7083333333333
2006-07-16,12:01:00,1,28.5,BP,24.7083333333333
2006-07-16,13:01:00,1,31,BP,24.7083333333333
2006-07-16,14:01:00,1,34,BP,24.7083333333333
2006-07-16,15:01:00,1,34,BP,24.7083333333333
2006-07-16,16:01:00,1,27,BP,24.7083333333333
2006-07-16,17:01:00,1,18,BP,24.7083333333333
2006-07-16,18:01:00,1,16,BP,24.7083333333333
2006-07-16,19:01:00,1,16,BP,24.7083333333333
2006-07-16,20:01:00,1,16.5,BP,24.7083333333333
2006-07-16,21:01:00,1,15,BP,24.7083333333333
2006-07-16,22:01:00,1,14,BP,24.7083333333333
2006-07-16,23:01:00,1,13.5,BP,24.7083333333333
2006-07-17,00:01:00,1,13.5,BP,25.7083333333333
2006-07-17,01:01:00,1,13.5,BP,25.7083333333333
2006-07-17,02:01:00,1,13.5,BP,25.7083333333333
2006-07-17,03:01:00,1,13,BP,25.7083333333333
2006-07-17,04:01:00,1,12.5,BP,25.7083333333333
2006-07-17,05:01:00,1,12.5,BP,25.7083333333333
2006-07-17,06:01:00,1,12,BP,25.7083333333333
2006-07-17,07:01:00,1,12,BP,25.7083333333333
2006-07-17,08:01:00,1,12.5,BP,25.7083333333333
2006-07-17,09:01:00,1,16,BP,25.7083333333333
2006-07-17,10:01:00,1,16.5,BP,25.7083333333333
2006-07-17,11:01:00,1,19.5,BP,25.7083333333333
2006-07-17,12:01:00,1,24,BP,25.7083333333333
2006-07-17,13:01:00,1,29.5,BP,25.7083333333333
2006-07-17,14:01:00,1,32,BP,25.7083333333333
2006-07-17,15:01:00,1,33.5,BP,25.7083333333333
2006-07-17,16:01:00,1,33,BP,25.7083333333333
2006-07-17,17:01:00,1,26,BP,25.7083333333333
2006-07-17,18:01:00,1,18,BP,25.7083333333333
2006-07-17,19:01:00,1,17,BP,25.7083333333333
2006-07-17,20:01:00,1,16,BP,25.7083333333333
2006-07-17,21:01:00,1,14.5,BP,25.7083333333333
2006-07-17,22:01:00,1,14,BP,25.7083333333333
2006-07-17,23:01:00,1,13.5,BP,25.7083333333333
2006-07-18,00:01:00,1,13.5,BP,26.7083333333333
2006-07-18,01:01:00,1,13,BP,26.7083333333333
2006-07-18,02:01:00,1,13.5,BP,26.7083333333333
2006-07-18,03:01:00,1,13,BP,26.7083333333333
2006-07-18,04:01:00,1,13.5,BP,26.7083333333333
2006-07-18,05:01:00,1,13,BP,26.7083333333333
2006-07-18,06:01:00,1,13,BP,26.7083333333333
2006-07-18,07:01:00,1,13.5,BP,26.7083333333333
2006-07-18,08:01:00,1,15.5,BP,26.7083333333333
2006-07-18,09:01:00,1,17,BP,26.7083333333333
2006-07-18,10:01:00,1,19,BP,26.7083333333333
2006-07-18,11:01:00,1,20,BP,26.7083333333333
2006-07-18,12:01:00,1,23.5,BP,26.7083333333333
2006-07-18,13:01:00,1,28.5,BP,26.7083333333333
2006-07-18,14:01:00,1,31,BP,26.7083333333333
2006-07-18,15:01:00,1,32.5,BP,26.7083333333333
2006-07-18,16:01:00,1,32.5,BP,26.7083333333333
2006-07-18,17:01:00,1,29,BP,26.7083333333333
2006-07-18,18:01:00,1,25.5,BP,26.7083333333333
2006-07-18,19:01:00,1,19,BP,26.7083333333333
2006-07-18,20:01:00,1,16,BP,26.7083333333333
2006-07-18,21:01:00,1,15.5,BP,26.7083333333333
2006-07-18,22:01:00,1,14,BP,26.7083333333333
2006-07-18,23:01:00,1,13,BP,26.7083333333333
2006-07-19,00:01:00,1,12.5,BP,27.7083333333333
2006-07-19,01:01:00,1,13,BP,27.7083333333333
2006-07-19,02:01:00,1,13.5,BP,27.7083333333333
2006-07-19,03:01:00,1,13.5,BP,27.7083333333333
2006-07-19,04:01:00,1,14,BP,27.7083333333333
2006-07-19,05:01:00,1,13.5,BP,27.7083333333333
2006-07-19,06:01:00,1,13.5,BP,27.7083333333333
2006-07-19,07:01:00,1,13.5,BP,27.7083333333333
2006-07-19,08:01:00,1,15,BP,27.7083333333333
2006-07-19,09:01:00,1,17.5,BP,27.7083333333333
2006-07-19,10:01:00,1,18,BP,27.7083333333333
2006-07-19,11:01:00,1,23,BP,27.7083333333333
2006-07-19,12:01:00,1,23.5,BP,27.7083333333333
2006-07-19,13:01:00,1,25.5,BP,27.7083333333333
2006-07-19,14:01:00,1,30,BP,27.7083333333333
2006-07-19,15:01:00,1,30.5,BP,27.7083333333333
2006-07-19,16:01:00,1,32,BP,27.7083333333333
2006-07-19,17:01:00,1,33,BP,27.7083333333333
2006-07-19,18:01:00,1,27,BP,27.7083333333333
2006-07-19,19:01:00,1,22,BP,27.7083333333333
2006-07-19,20:01:00,1,17.5,BP,27.7083333333333
2006-07-19,21:01:00,1,17,BP,27.7083333333333
2006-07-19,22:01:00,1,16.5,BP,27.7083333333333
2006-07-19,23:01:00,1,16,BP,27.7083333333333
2006-07-20,00:01:00,1,15.5,BP,28.7083333333333
2006-07-20,01:01:00,1,15.5,BP,28.7083333333333
2006-07-20,02:01:00,1,15.5,BP,28.7083333333333
2006-07-20,03:01:00,1,14.5,BP,28.7083333333333
2006-07-20,04:01:00,1,14,BP,28.7083333333333
2006-07-20,05:01:00,1,13.5,BP,28.7083333333333
2006-07-20,06:01:00,1,13,BP,28.7083333333333
2006-07-20,07:01:00,1,13,BP,28.7083333333333
2006-07-20,08:01:00,1,13.5,BP,28.7083333333333
2006-07-20,09:01:00,1,17.5,BP,28.7083333333333
2006-07-20,10:01:00,1,24,BP,28.7083333333333
2006-07-20,11:01:00,1,29.5,BP,28.7083333333333
2006-07-20,12:01:00,1,32.5,BP,28.7083333333333
2006-07-20,13:01:00,1,34.5,BP,28.7083333333333
2006-07-20,14:01:00,1,36.5,BP,28.7083333333333
2006-07-20,15:01:00,1,39.5,BP,28.7083333333333
2006-07-20,16:01:00,1,39,BP,28.7083333333333
2006-07-20,17:01:00,1,39,BP,28.7083333333333
2006-07-20,18:01:00,1,36.5,BP,28.7083333333333
2006-07-20,19:01:00,1,24.5,BP,28.7083333333333
2006-07-20,20:01:00,1,19,BP,28.7083333333333
2006-07-20,21:01:00,1,17.5,BP,28.7083333333333
2006-07-20,22:01:00,1,17,BP,28.7083333333333
2006-07-20,23:01:00,1,16.5,BP,28.7083333333333
2006-07-21,00:01:00,1,16,BP,29.7083333333333
2006-07-21,01:01:00,1,16,BP,29.7083333333333
2006-07-21,02:01:00,1,15.5,BP,29.7083333333333
2006-07-21,03:01:00,1,15.5,BP,29.7083333333333
2006-07-21,04:01:00,1,15,BP,29.7083333333333
2006-07-21,05:01:00,1,14.5,BP,29.7083333333333
2006-07-21,06:01:00,1,14.5,BP,29.7083333333333
2006-07-21,07:01:00,1,14.5,BP,29.7083333333333
2006-07-21,08:01:00,1,15.5,BP,29.7083333333333
2006-07-21,09:01:00,1,19.5,BP,29.7083333333333
2006-07-21,10:01:00,1,26.5,BP,29.7083333333333
2006-07-21,11:01:00,1,32.5,BP,29.7083333333333
2006-07-21,12:01:00,1,37,BP,29.7083333333333
2006-07-21,13:01:00,1,38.5,BP,29.7083333333333
2006-07-21,14:01:00,1,39,BP,29.7083333333333
2006-07-21,15:01:00,1,39.5,BP,29.7083333333333
2006-07-21,16:01:00,1,40.5,BP,29.7083333333333
2006-07-21,17:01:00,1,40,BP,29.7083333333333
2006-07-21,18:01:00,1,36,BP,29.7083333333333
2006-07-21,19:01:00,1,32,BP,29.7083333333333
2006-07-21,20:01:00,1,22,BP,29.7083333333333
2006-07-21,21:01:00,1,17,BP,29.7083333333333
2006-07-21,22:01:00,1,15.5,BP,29.7083333333333
2006-07-21,23:01:00,1,15,BP,29.7083333333333
2006-07-22,00:01:00,1,15,BP,30.7083333333333
2006-07-22,01:01:00,1,15,BP,30.7083333333333
2006-07-22,02:01:00,1,15.5,BP,30.7083333333333
2006-07-22,03:01:00,1,15.5,BP,30.7083333333333
2006-07-22,04:01:00,1,15.5,BP,30.7083333333333
2006-07-22,05:01:00,1,15,BP,30.7083333333333
2006-07-22,06:01:00,1,15,BP,30.7083333333333
2006-07-22,07:01:00,1,15.5,BP,30.7083333333333
2006-07-22,08:01:00,1,16.5,BP,30.7083333333333
2006-07-22,09:01:00,1,20,BP,30.7083333333333
2006-07-22,10:01:00,1,25.5,BP,30.7083333333333
2006-07-22,11:01:00,1,30,BP,30.7083333333333
2006-07-22,12:01:00,1,26,BP,30.7083333333333
2006-07-22,13:01:00,1,25,BP,30.7083333333333
2006-07-22,14:01:00,1,27,BP,30.7083333333333
2006-07-22,15:01:00,1,35,BP,30.7083333333333
2006-07-22,16:01:00,1,36.5,BP,30.7083333333333
2006-07-22,17:01:00,1,36.5,BP,30.7083333333333
2006-07-22,18:01:00,1,33.5,BP,30.7083333333333
2006-07-22,19:01:00,1,30,BP,30.7083333333333
2006-07-22,20:01:00,1,26,BP,30.7083333333333
